Network,Algorithm,Sequence,NMI,Index_Higher,Iterations
network7,async_lpa,12,0.8435750401012889,3,10
network7,RC,13,0.8672542381073329,0,10
network7,louvain,13,0.8604876589508778,4,10
network7,infomap,13,0.8624643372494051,6,10
network7,greedy,13,0.7855590044041125,1,10
network7,async_lpa,13,0.8435750401012889,3,10
network7,RC,14,0.8696399598526974,0,10
network7,louvain,14,0.8588634618214174,9,10
network7,infomap,14,0.8665041817645553,7,10
network7,greedy,14,0.7803195895861486,0,10
network7,async_lpa,14,0.8435750401012889,3,10
network7,RC,15,0.8657215418143305,0,10
network7,louvain,15,0.8626302257852368,4,10
network7,infomap,15,0.8643199049348431,7,10
network7,greedy,15,0.7888975080393497,2,10
network7,async_lpa,15,0.8435750401012889,3,10
network7,RC,16,0.8674083118048923,0,10
network7,louvain,16,0.86106395716038,4,10
network7,infomap,16,0.8356094011523145,8,10
network7,greedy,16,0.7868590524673843,5,10
network7,async_lpa,16,0.8435750401012889,3,10
network7,RC,17,0.8673670694951177,0,10
network7,louvain,17,0.8604876589508778,2,10
network7,infomap,17,0.8356094011523145,4,10
network7,greedy,17,0.7889436397292543,5,10
network7,async_lpa,17,0.8435750401012889,3,10
network7,RC,18,0.8663060842710772,0,10
network7,louvain,18,0.8604876589508778,3,10
network7,infomap,18,0.8665041817645553,9,10
network7,greedy,18,0.7728388397710163,2,10
network7,async_lpa,18,0.8435750401012889,3,10
network7,RC,19,0.8641372091311332,0,10
network7,louvain,19,0.857908598378546,5,10
network7,infomap,19,0.8624643372494051,4,10
network7,greedy,19,0.7852001871383911,3,10
network7,async_lpa,19,0.8435750401012889,3,10
network7,RC,0,0.8686702711733397,0,100
network7,louvain,0,0.8604876589508778,69,100
network7,infomap,0,0.8602576949674946,22,100
network7,greedy,0,0.789185206572649,37,100
network7,async_lpa,0,0.8418754380614234,24,100
network7,RC,1,0.8665122512312884,0,100
network7,louvain,1,0.8651589595231768,39,100
network7,infomap,1,0.8645204772736357,24,100
network7,greedy,1,0.7852001871383911,37,100
network7,async_lpa,1,0.8418754380614234,24,100
network7,RC,2,0.869730152298502,0,100
network7,louvain,2,0.8599779998070535,20,100
network7,infomap,2,0.8621745652393189,19,100
network7,greedy,2,0.789185206572649,23,100
network7,async_lpa,2,0.8418754380614234,24,100
network7,RC,3,0.8686702711733397,0,100
network7,louvain,3,0.8624014512950198,28,100
network7,infomap,3,0.8645204772736357,20,100
network7,greedy,3,0.787140549307025,25,100
network7,async_lpa,3,0.8418754380614234,24,100
network7,RC,4,0.8675721323564505,0,100
network7,louvain,4,0.8618527074206308,79,100
network7,infomap,4,0.8604353296301777,18,100
network7,greedy,4,0.7855590044041125,48,100
network7,async_lpa,4,0.8418754380614234,24,100
network7,RC,5,0.8686331175804907,0,100
network7,louvain,5,0.856071056091702,27,100
network7,infomap,5,0.8602056763801295,19,100
network7,greedy,5,0.7728388397710163,59,100
network7,async_lpa,5,0.8418754380614234,24,100
network7,RC,6,0.8675721323564505,0,100
network7,louvain,6,0.8604876589508778,84,100
network7,infomap,6,0.8623889262889634,18,100
network7,greedy,6,0.7872974124660618,99,100
network7,async_lpa,6,0.8418754380614234,24,100
network7,RC,7,0.86973125639738,0,100
network7,louvain,7,0.8605672470630256,69,100
network7,infomap,7,0.8585718991643886,23,100
network7,greedy,7,0.786539042172604,4,100
network7,async_lpa,7,0.8418754380614234,24,100
network7,RC,8,0.869730152298502,0,100
network7,louvain,8,0.8584928885280746,29,100
network7,infomap,8,0.8339623819931062,16,100
network7,greedy,8,0.7852001871383911,36,100
network7,async_lpa,8,0.8418754380614234,24,100
network7,RC,9,0.8677203029354287,0,100
network7,louvain,9,0.8624014512950198,28,100
network7,infomap,9,0.8583361745166139,14,100
network7,greedy,9,0.7889436397292543,57,100
network7,async_lpa,9,0.8418754380614234,24,100
network7,RC,10,0.869730152298502,0,100
network7,louvain,10,0.8611266020169129,41,100
network7,infomap,10,0.8624643372494051,15,100
network7,greedy,10,0.7883100586147279,59,100
network7,async_lpa,10,0.8418754380614234,24,100
network7,RC,11,0.8675721323564505,0,100
network7,louvain,11,0.8611010363736685,69,100
network7,infomap,11,0.8583361745166139,18,100
network7,greedy,11,0.7885838899208543,30,100
network7,async_lpa,11,0.8418754380614234,24,100
network7,RC,12,0.8686702711733397,0,100
network7,louvain,12,0.8588980830071178,69,100
network7,infomap,12,0.8602576949674946,17,100
network7,greedy,12,0.7871644466235624,33,100
network7,async_lpa,12,0.8418754380614234,24,100
network7,RC,13,0.8675721323564505,0,100
network7,louvain,13,0.8536293157103747,27,100
network7,infomap,13,0.8583361745166139,17,100
network7,greedy,13,0.789185206572649,13,100
network7,async_lpa,13,0.8418754380614234,24,100
network7,RC,14,0.869730152298502,0,100
network7,louvain,14,0.8562932802614696,23,100
network7,infomap,14,0.8624643372494051,14,100
network7,greedy,14,0.7883100586147279,61,100
network7,async_lpa,14,0.8418754380614234,24,100
network7,RC,15,0.8665122512312884,0,100
network7,louvain,15,0.8579165903185725,29,100
network7,infomap,15,0.8602056763801295,20,100
network7,greedy,15,0.7849966695419094,73,100
network7,async_lpa,15,0.8418754380614234,24,100
network7,RC,16,0.869730152298502,0,100
network7,louvain,16,0.8611010363736685,69,100
network7,infomap,16,0.8602576949674946,18,100
network7,greedy,16,0.7803288272167446,63,100
network7,async_lpa,16,0.8418754380614234,24,100
network7,RC,17,0.869730152298502,0,100
network7,louvain,17,0.8594737282704893,69,100
network7,infomap,17,0.864385857700286,23,100
network7,greedy,17,0.7888975080393497,35,100
network7,async_lpa,17,0.8418754380614234,24,100
network7,RC,18,0.869730152298502,0,100
network7,louvain,18,0.8610227738711974,69,100
network7,infomap,18,0.8602576949674946,15,100
network7,greedy,18,0.7852001871383911,13,100
network7,async_lpa,18,0.8418754380614234,24,100
network7,RC,19,0.869730152298502,0,100
network7,louvain,19,0.8611010363736685,69,100
network7,infomap,19,0.8583361745166139,17,100
network7,greedy,19,0.7871017298373102,31,100
network7,async_lpa,19,0.8418754380614234,24,100
network7,RC,0,0.8663267642570361,0,1000
network7,louvain,0,0.85866195148209,513,1000
network7,infomap,0,0.8667399064123299,425,1000
network7,greedy,0,0.789185206572649,37,1000
network7,async_lpa,0,0.7681447656315135,115,1000
network7,RC,1,0.8663267642570361,0,1000
network7,louvain,1,0.8560385651985553,513,1000
network7,infomap,1,0.8665041817645553,425,1000
network7,greedy,1,0.7852001871383911,37,1000
network7,async_lpa,1,0.7681447656315135,115,1000
network7,RC,2,0.8663267642570361,0,1000
network7,louvain,2,0.8616710628229179,962,1000
network7,infomap,2,0.8665041817645553,425,1000
network7,greedy,2,0.789185206572649,23,1000
network7,async_lpa,2,0.7681447656315135,115,1000
network7,RC,3,0.8663267642570361,0,1000
network7,louvain,3,0.8590027391907027,633,1000
network7,infomap,3,0.8667399064123299,426,1000
network7,greedy,3,0.787140549307025,25,1000
network7,async_lpa,3,0.7681447656315135,115,1000
network7,RC,4,0.8663267642570361,0,1000
network7,louvain,4,0.8549657052134005,823,1000
network7,infomap,4,0.864385857700286,425,1000
network7,greedy,4,0.7855590044041125,48,1000
network7,async_lpa,4,0.7681447656315135,115,1000
network7,RC,5,0.8663267642570361,0,1000
network7,louvain,5,0.8619132624134429,513,1000
network7,infomap,5,0.8602576949674946,426,1000
network7,greedy,5,0.7728388397710163,59,1000
network7,async_lpa,5,0.7681447656315135,115,1000
network7,RC,6,0.8663267642570361,0,1000
network7,louvain,6,0.8573971108329337,633,1000
network7,infomap,6,0.8665041817645553,401,1000
network7,greedy,6,0.789185206572649,126,1000
network7,async_lpa,6,0.7681447656315135,115,1000
network7,RC,7,0.8663267642570361,0,1000
network7,louvain,7,0.86106395716038,609,1000
network7,infomap,7,0.8627563118252898,424,1000
network7,greedy,7,0.7849966695419094,168,1000
network7,async_lpa,7,0.7681447656315135,115,1000
network7,RC,8,0.8663267642570361,0,1000
network7,louvain,8,0.8609745412423491,946,1000
network7,infomap,8,0.8625756651938219,425,1000
network7,greedy,8,0.7852001871383911,36,1000
network7,async_lpa,8,0.7681447656315135,115,1000
network7,RC,9,0.8663267642570361,0,1000
network7,louvain,9,0.8619926951677023,779,1000
network7,infomap,9,0.8361375348384514,425,1000
network7,greedy,9,0.7889436397292543,57,1000
network7,async_lpa,9,0.7681447656315135,115,1000
network7,RC,10,0.8663267642570361,0,1000
network7,louvain,10,0.8611010974912765,161,1000
network7,infomap,10,0.8587583194374427,426,1000
network7,greedy,10,0.7830118269921913,150,1000
network7,async_lpa,10,0.7681447656315135,115,1000
network7,RC,11,0.8663267642570361,0,1000
network7,louvain,11,0.8549657052134005,823,1000
network7,infomap,11,0.864385857700286,425,1000
network7,greedy,11,0.7852001871383911,147,1000
network7,async_lpa,11,0.7681447656315135,115,1000
network7,RC,12,0.8663267642570361,0,1000
network7,louvain,12,0.8614672109527787,392,1000
network7,infomap,12,0.862371954047535,406,1000
network7,greedy,12,0.7871644466235624,33,1000
network7,async_lpa,12,0.7681447656315135,115,1000
network7,RC,13,0.8663267642570361,0,1000
network7,louvain,13,0.8560385651985553,513,1000
network7,infomap,13,0.8361375348384514,426,1000
network7,greedy,13,0.7852001871383911,250,1000
network7,async_lpa,13,0.7681447656315135,115,1000
network7,RC,14,0.8663267642570361,0,1000
network7,louvain,14,0.86106395716038,609,1000
network7,infomap,14,0.8625756651938219,425,1000
network7,greedy,14,0.7883100586147279,61,1000
network7,async_lpa,14,0.7681447656315135,115,1000
network7,RC,15,0.8663267642570361,0,1000
network7,louvain,15,0.8549657052134005,823,1000
network7,infomap,15,0.8400590534579497,781,1000
network7,greedy,15,0.7849966695419094,73,1000
network7,async_lpa,15,0.7681447656315135,115,1000
network7,RC,16,0.8663267642570361,0,1000
network7,louvain,16,0.8669247036717614,494,1000
network7,infomap,16,0.8667399064123299,426,1000
network7,greedy,16,0.7803288272167446,63,1000
network7,async_lpa,16,0.7681447656315135,115,1000
network7,RC,17,0.8663267642570361,0,1000
network7,louvain,17,0.8611624991933818,181,1000
network7,infomap,17,0.8625756651938219,423,1000
network7,greedy,17,0.7888975080393497,35,1000
network7,async_lpa,17,0.7681447656315135,115,1000
network7,RC,18,0.8663267642570361,0,1000
network7,louvain,18,0.8606356163249507,161,1000
network7,infomap,18,0.8625756651938219,424,1000
network7,greedy,18,0.7902361936913012,364,1000
network7,async_lpa,18,0.7681447656315135,115,1000
network7,RC,19,0.8663267642570361,0,1000
network7,louvain,19,0.85866195148209,513,1000
network7,infomap,19,0.8625756651938219,424,1000
network7,greedy,19,0.7871017298373102,31,1000
network7,async_lpa,19,0.7681447656315135,115,1000
network8,RC,0,0.8659236078863023,0,10
network8,louvain,0,0.8568046786367992,4,10
network8,infomap,0,0.8587198833338933,5,10
network8,greedy,0,0.7930592424577808,1,10
network8,async_lpa,0,0.7887000748489049,3,10
network8,RC,1,0.8654767978735826,0,10
network8,louvain,1,0.854100468250137,3,10
network8,infomap,1,0.8515087194488115,7,10
network8,greedy,1,0.7781290867814811,1,10
network8,async_lpa,1,0.7887000748489049,3,10
network8,RC,2,0.8670408065811797,0,10
network8,louvain,2,0.8579417438789584,2,10
network8,infomap,2,0.8543120664669939,6,10
network8,greedy,2,0.7873298557404629,5,10
network8,async_lpa,2,0.7887000748489049,3,10
network8,RC,3,0.8695194870139635,0,10
network8,louvain,3,0.8584949555047061,4,10
network8,infomap,3,0.8587198833338933,3,10
network8,greedy,3,0.7781290867814811,1,10
network8,async_lpa,3,0.7887000748489049,3,10
network8,RC,4,0.8653814129487919,0,10
network8,louvain,4,0.8586168591132041,4,10
network8,infomap,4,0.8544334182375395,0,10
network8,greedy,4,0.7819433363494279,4,10
network8,async_lpa,4,0.7887000748489049,3,10
network8,RC,5,0.8665704986878705,0,10
network8,louvain,5,0.854100468250137,3,10
network8,infomap,5,0.8319454197385694,2,10
network8,greedy,5,0.7974141282809017,4,10
network8,async_lpa,5,0.7887000748489049,3,10
network8,RC,6,0.8674191666281725,0,10
network8,louvain,6,0.8586168591132041,4,10
network8,infomap,6,0.8543857548380825,8,10
network8,greedy,6,0.7885179518099148,0,10
network8,async_lpa,6,0.7887000748489049,3,10
network8,RC,7,0.8654596298469923,0,10
network8,louvain,7,0.8568046786367992,4,10
network8,infomap,7,0.8544334182375395,7,10
network8,greedy,7,0.7903960360155752,4,10
network8,async_lpa,7,0.7887000748489049,3,10
network8,RC,8,0.8640985955749745,0,10
network8,louvain,8,0.8547186908844329,5,10
network8,infomap,8,0.8566348989941333,9,10
network8,greedy,8,0.7781290867814811,4,10
network8,async_lpa,8,0.7887000748489049,3,10
network8,RC,9,0.8651922963892625,0,10
network8,louvain,9,0.8568046786367992,4,10
network8,infomap,9,0.8544334182375395,2,10
network8,greedy,9,0.7739851789512213,6,10
network8,async_lpa,9,0.7887000748489049,3,10
network8,RC,10,0.8667596152473996,0,10
network8,louvain,10,0.8520545745532644,3,10
network8,infomap,10,0.8515087194488115,4,10
network8,greedy,10,0.7930592424577808,6,10
network8,async_lpa,10,0.7887000748489049,3,10
network8,RC,11,0.8644966750771741,0,10
network8,louvain,11,0.8541155114996818,3,10
network8,infomap,11,0.8529306771235129,8,10
network8,greedy,11,0.7761572488667199,7,10
network8,async_lpa,11,0.7887000748489049,3,10
network8,RC,12,0.8659081514894275,0,10
network8,louvain,12,0.8559810654189721,3,10
network8,infomap,12,0.8587198833338933,7,10
network8,greedy,12,0.787768389797861,0,10
network8,async_lpa,12,0.7887000748489049,3,10
network8,RC,13,0.8654767978735826,0,10
network8,louvain,13,0.8589835081409226,4,10
network8,infomap,13,0.8525627839047161,6,10
network8,greedy,13,0.7889261674733756,1,10
network8,async_lpa,13,0.7887000748489049,3,10
network8,RC,14,0.8641585865958146,0,10
network8,louvain,14,0.8501735224326035,9,10
network8,infomap,14,0.8543120664669939,7,10
network8,greedy,14,0.7739851789512213,0,10
network8,async_lpa,14,0.7887000748489049,3,10
network8,RC,15,0.8646590747295088,0,10
network8,louvain,15,0.8589835081409226,4,10
network8,infomap,15,0.8525627839047161,7,10
network8,greedy,15,0.7928492700441229,2,10
network8,async_lpa,15,0.7887000748489049,3,10
network8,RC,16,0.8655669691348076,0,10
network8,louvain,16,0.8586168591132041,4,10
network8,infomap,16,0.8543120664669939,8,10
network8,greedy,16,0.7903960360155752,5,10
network8,async_lpa,16,0.7887000748489049,3,10
network8,RC,17,0.8641887668361997,0,10
network8,louvain,17,0.8601653885156995,2,10
network8,infomap,17,0.8515087194488115,4,10
network8,greedy,17,0.7873298557404629,5,10
network8,async_lpa,17,0.7887000748489049,3,10
network8,RC,18,0.8658162036431115,0,10
network8,louvain,18,0.8558673962771579,3,10
network8,infomap,18,0.8557629076181053,9,10
network8,greedy,18,0.7928559944517835,2,10
network8,async_lpa,18,0.7887000748489049,3,10
network8,RC,19,0.8683270610334715,0,10
network8,louvain,19,0.8526756564556319,5,10
network8,infomap,19,0.8319454197385694,4,10
network8,greedy,19,0.7739851789512213,3,10
network8,async_lpa,19,0.7887000748489049,3,10
network8,RC,0,0.8671361061660252,0,100
network8,louvain,0,0.8581166204179844,69,100
network8,infomap,0,0.8582567713650312,22,100
network8,greedy,0,0.7929290894882507,37,100
network8,async_lpa,0,0.7665470422985626,24,100
network8,RC,1,0.8657579038674172,0,100
network8,louvain,1,0.8558359229169271,39,100
network8,infomap,1,0.8540730982357692,24,100
network8,greedy,1,0.7888362283822301,37,100
network8,async_lpa,1,0.7665470422985626,24,100
network8,RC,2,0.8668905589591692,0,100
network8,louvain,2,0.8564380638658641,20,100
network8,infomap,2,0.8582567713650312,19,100
network8,greedy,2,0.7929290894882507,23,100
network8,async_lpa,2,0.7665470422985626,24,100
network8,RC,3,0.8682687612577771,0,100
network8,louvain,3,0.8551562865272243,28,100
network8,infomap,3,0.8498857287527203,20,100
network8,greedy,3,0.7932155872413951,25,100
network8,async_lpa,3,0.7665470422985626,24,100
network8,RC,4,0.8657579038674172,0,100
network8,louvain,4,0.8569712209466899,79,100
network8,infomap,4,0.8541928720388523,18,100
network8,greedy,4,0.7873298557404629,48,100
network8,async_lpa,4,0.7665470422985626,24,100
network8,RC,5,0.8680300268177809,0,100
network8,louvain,5,0.860597933601355,27,100
network8,infomap,5,0.8582415358719966,19,100
network8,greedy,5,0.7928492700441229,59,100
network8,async_lpa,5,0.7665470422985626,24,100
network8,RC,6,0.8680300268177809,0,100
network8,louvain,6,0.8587979519549065,84,100
network8,infomap,6,0.8582567713650312,18,100
network8,greedy,6,0.7871497269313965,99,100
network8,async_lpa,6,0.7665470422985626,24,100
network8,RC,7,0.8657579038674172,0,100
network8,louvain,7,0.8581166204179844,69,100
network8,infomap,7,0.8538832627420125,23,100
network8,greedy,7,0.7903960360155752,4,100
network8,async_lpa,7,0.7665470422985626,24,100
network8,RC,8,0.8679855303027817,0,100
network8,louvain,8,0.8525609364548936,29,100
network8,infomap,8,0.8557629076181053,16,100
network8,greedy,8,0.7828220859789006,36,100
network8,async_lpa,8,0.7665470422985626,24,100
network8,RC,9,0.8693637326013898,0,100
network8,louvain,9,0.8553952410993209,28,100
network8,infomap,9,0.8529306771235129,14,100
network8,greedy,9,0.7739851789512213,57,100
network8,async_lpa,9,0.7665470422985626,24,100
network8,RC,10,0.8682687612577771,0,100
network8,louvain,10,0.858460566684676,41,100
network8,infomap,10,0.8528246669435846,15,100
network8,greedy,10,0.7796844969989648,59,100
network8,async_lpa,10,0.7665470422985626,24,100
network8,RC,11,0.8668905589591692,0,100
network8,louvain,11,0.8581948829204554,69,100
network8,infomap,11,0.852889497917532,18,100
network8,greedy,11,0.7930592424577808,30,100
network8,async_lpa,11,0.7665470422985626,24,100
network8,RC,12,0.8682687612577771,0,100
network8,louvain,12,0.8606256584438129,69,100
network8,infomap,12,0.8543857548380825,17,100
network8,greedy,12,0.7871497269313965,33,100
network8,async_lpa,12,0.7665470422985626,24,100
network8,RC,13,0.8668905589591692,0,100
network8,louvain,13,0.8602949371511545,27,100
network8,infomap,13,0.8587494880258941,17,100
network8,greedy,13,0.7884759645520875,13,100
network8,async_lpa,13,0.7665470422985626,24,100
network8,RC,14,0.8657579038674172,0,100
network8,louvain,14,0.8509812324138276,23,100
network8,infomap,14,0.8529306771235129,14,100
network8,greedy,14,0.7929290894882507,61,100
network8,async_lpa,14,0.7665470422985626,24,100
network8,RC,15,0.8668528752110297,0,100
network8,louvain,15,0.8549565114334755,29,100
network8,infomap,15,0.8535895967610314,20,100
network8,greedy,15,0.7889261674733756,73,100
network8,async_lpa,15,0.7665470422985626,24,100
network8,RC,16,0.8657579038674172,0,100
network8,louvain,16,0.8581948829204554,69,100
network8,infomap,16,0.8582567713650312,18,100
network8,greedy,16,0.7768480521083524,63,100
network8,async_lpa,16,0.7665470422985626,24,100
network8,RC,17,0.8658304565541896,0,100
network8,louvain,17,0.8580126845407521,69,100
network8,infomap,17,0.8541928720388523,23,100
network8,greedy,17,0.7822589152054831,35,100
network8,async_lpa,17,0.7665470422985626,24,100
network8,RC,18,0.8657579038674172,0,100
network8,louvain,18,0.8581166204179844,69,100
network8,infomap,18,0.8582567713650312,15,100
network8,greedy,18,0.7928217121115162,13,100
network8,async_lpa,18,0.7665470422985626,24,100
network8,RC,19,0.8668905589591692,0,100
network8,louvain,19,0.8606256584438129,69,100
network8,infomap,19,0.8498857287527203,17,100
network8,greedy,19,0.7974141282809017,31,100
network8,async_lpa,19,0.7665470422985626,24,100
network8,RC,0,0.8668272411932565,0,1000
network8,louvain,0,0.8592123288974098,513,1000
network8,infomap,0,0.8543363733830117,425,1000
network8,greedy,0,0.7929290894882507,37,1000
network8,async_lpa,0,0.7767595971693597,115,1000
network8,RC,1,0.8668272411932565,0,1000
network8,louvain,1,0.8584301491878145,513,1000
network8,infomap,1,0.8581925654163728,425,1000
network8,greedy,1,0.7888362283822301,37,1000
network8,async_lpa,1,0.7767595971693597,115,1000
network8,RC,2,0.8668272411932565,0,1000
network8,louvain,2,0.8520352542274285,962,1000
network8,infomap,2,0.8543363733830117,425,1000
network8,greedy,2,0.7929290894882507,23,1000
network8,async_lpa,2,0.7767595971693597,115,1000
network8,RC,3,0.8668272411932565,0,1000
network8,louvain,3,0.854711018706288,633,1000
network8,infomap,3,0.8543363733830117,426,1000
network8,greedy,3,0.7932155872413951,25,1000
network8,async_lpa,3,0.7767595971693597,115,1000
network8,RC,4,0.8668272411932565,0,1000
network8,louvain,4,0.8529294161084816,823,1000
network8,infomap,4,0.8542335829360936,425,1000
network8,greedy,4,0.7873298557404629,48,1000
network8,async_lpa,4,0.7767595971693597,115,1000
network8,RC,5,0.8668272411932565,0,1000
network8,louvain,5,0.8591222894081849,513,1000
network8,infomap,5,0.8543363733830117,426,1000
network8,greedy,5,0.7928492700441229,59,1000
network8,async_lpa,5,0.7767595971693597,115,1000
network8,RC,6,0.8668272411932565,0,1000
network8,louvain,6,0.8523998270225532,633,1000
network8,infomap,6,0.8557629076181053,401,1000
network8,greedy,6,0.7873298557404629,126,1000
network8,async_lpa,6,0.7767595971693597,115,1000
network8,RC,7,0.8668272411932565,0,1000
network8,louvain,7,0.8618259129588781,609,1000
network8,infomap,7,0.8539384848527,424,1000
network8,greedy,7,0.7871502166717043,168,1000
network8,async_lpa,7,0.7767595971693597,115,1000
network8,RC,8,0.8668272411932565,0,1000
network8,louvain,8,0.8586680599281569,946,1000
network8,infomap,8,0.8543120664669939,425,1000
network8,greedy,8,0.7828220859789006,36,1000
network8,async_lpa,8,0.7767595971693597,115,1000
network8,RC,9,0.8668272411932565,0,1000
network8,louvain,9,0.8546221766120485,779,1000
network8,infomap,9,0.8543363733830117,425,1000
network8,greedy,9,0.7739851789512213,57,1000
network8,async_lpa,9,0.7767595971693597,115,1000
network8,RC,10,0.8668272411932565,0,1000
network8,louvain,10,0.8605442277520429,161,1000
network8,infomap,10,0.8539328309439911,426,1000
network8,greedy,10,0.780954331279929,150,1000
network8,async_lpa,10,0.7767595971693597,115,1000
network8,RC,11,0.8668272411932565,0,1000
network8,louvain,11,0.8544764550775928,823,1000
network8,infomap,11,0.8543857548380825,425,1000
network8,greedy,11,0.7903960360155752,147,1000
network8,async_lpa,11,0.7767595971693597,115,1000
network8,RC,12,0.8679598962850085,0,1000
network8,louvain,12,0.8528361153909912,392,1000
network8,infomap,12,0.8563383267946897,406,1000
network8,greedy,12,0.7871497269313965,33,1000
network8,async_lpa,12,0.7767595971693597,115,1000
network8,RC,13,0.8668272411932565,0,1000
network8,louvain,13,0.8564375096131657,513,1000
network8,infomap,13,0.8543363733830117,426,1000
network8,greedy,13,0.7959966466083782,250,1000
network8,async_lpa,13,0.7767595971693597,115,1000
network8,RC,14,0.8679598962850085,0,1000
network8,louvain,14,0.8618259129588781,609,1000
network8,infomap,14,0.8539384848527,425,1000
network8,greedy,14,0.7929290894882507,61,1000
network8,async_lpa,14,0.7767595971693597,115,1000
network8,RC,15,0.8668272411932565,0,1000
network8,louvain,15,0.8549760214060208,823,1000
network8,infomap,15,0.8540730982357692,781,1000
network8,greedy,15,0.7889261674733756,73,1000
network8,async_lpa,15,0.7767595971693597,115,1000
network8,RC,16,0.8668272411932565,0,1000
network8,louvain,16,0.8560298644449674,494,1000
network8,infomap,16,0.8560905013687784,426,1000
network8,greedy,16,0.7768480521083524,63,1000
network8,async_lpa,16,0.7767595971693597,115,1000
network8,RC,17,0.8668272411932565,0,1000
network8,louvain,17,0.8596338200532383,181,1000
network8,infomap,17,0.8539384848527,423,1000
network8,greedy,17,0.7822589152054831,35,1000
network8,async_lpa,17,0.7767595971693597,115,1000
network8,RC,18,0.8668272411932565,0,1000
network8,louvain,18,0.858611185076281,161,1000
network8,infomap,18,0.8542335829360936,424,1000
network8,greedy,18,0.7928559944517835,364,1000
network8,async_lpa,18,0.7767595971693597,115,1000
network8,RC,19,0.8668272411932565,0,1000
network8,louvain,19,0.8565103518970127,513,1000
network8,infomap,19,0.8539384848527,424,1000
network8,greedy,19,0.7974141282809017,31,1000
network8,async_lpa,19,0.7767595971693597,115,1000
network9,RC,0,0.852890559593524,0,10
network9,louvain,0,0.8493204645500342,4,10
network9,infomap,0,0.8116826893771631,5,10
network9,greedy,0,0.7093167633815463,1,10
network9,async_lpa,0,0.6977624489927712,3,10
network9,RC,1,0.8533210883668249,0,10
network9,louvain,1,0.8488147323256608,3,10
network9,infomap,1,0.8468986120372592,7,10
network9,greedy,1,0.705379533464593,1,10
network9,async_lpa,1,0.6977624489927712,3,10
network9,RC,2,0.8564459615837113,0,10
network9,louvain,2,0.847278465485876,2,10
network9,infomap,2,0.8204513109947122,6,10
network9,greedy,2,0.725937453442994,5,10
network9,async_lpa,2,0.6977624489927712,3,10
network9,RC,3,0.8568080001494895,0,10
network9,louvain,3,0.8514658173774758,4,10
network9,infomap,3,0.823652939890111,3,10
network9,greedy,3,0.705379533464593,1,10
network9,async_lpa,3,0.6977624489927712,3,10
network9,RC,4,0.8567328319405432,0,10
network9,louvain,4,0.8476383805622991,4,10
network9,infomap,4,0.823652939890111,0,10
network9,greedy,4,0.7264098034954685,4,10
network9,async_lpa,4,0.6977624489927712,3,10
network9,RC,5,0.854101392639058,0,10
network9,louvain,5,0.8519124723885504,3,10
network9,infomap,5,0.8116826893771631,2,10
network9,greedy,5,0.7224259773463245,4,10
network9,async_lpa,5,0.6977624489927712,3,10
network9,RC,6,0.8551978479472154,0,10
network9,louvain,6,0.8469238043362519,4,10
network9,infomap,6,0.8234824450520327,8,10
network9,greedy,6,0.7041880720030421,0,10
network9,async_lpa,6,0.6977624489927712,3,10
network9,RC,7,0.8522202643219413,0,10
network9,louvain,7,0.8493187016616612,4,10
network9,infomap,7,0.823963133869605,7,10
network9,greedy,7,0.7034917707350714,4,10
network9,async_lpa,7,0.6977624489927712,3,10
network9,RC,8,0.8534476309100741,0,10
network9,louvain,8,0.8407925376629642,5,10
network9,infomap,8,0.8469690651656888,9,10
network9,greedy,8,0.724434424282927,4,10
network9,async_lpa,8,0.6977624489927712,3,10
network9,RC,9,0.8512949403313481,0,10
network9,louvain,9,0.8493204645500342,4,10
network9,infomap,9,0.8020040466010626,2,10
network9,greedy,9,0.7098212684222289,6,10
network9,async_lpa,9,0.6977624489927712,3,10
network9,RC,10,0.8559874278842255,0,10
network9,louvain,10,0.8508836590904543,3,10
network9,infomap,10,0.8116826893771631,4,10
network9,greedy,10,0.7088740654929983,6,10
network9,async_lpa,10,0.6977624489927712,3,10
network9,RC,11,0.8531328191042757,0,10
network9,louvain,11,0.8441879014732669,3,10
network9,infomap,11,0.8485240815954025,8,10
network9,greedy,11,0.7273434978159679,7,10
network9,async_lpa,11,0.6977624489927712,3,10
network9,RC,12,0.8512652233667378,0,10
network9,louvain,12,0.8455375352991917,3,10
network9,infomap,12,0.823652939890111,7,10
network9,greedy,12,0.7259966895853142,0,10
network9,async_lpa,12,0.6977624489927712,3,10
network9,RC,13,0.8556283712337794,0,10
network9,louvain,13,0.8493099862323665,4,10
network9,infomap,13,0.8518000214951453,6,10
network9,greedy,13,0.7237973919413636,1,10
network9,async_lpa,13,0.6977624489927712,3,10
network9,RC,14,0.8531738435294376,0,10
network9,louvain,14,0.8461481682341812,9,10
network9,infomap,14,0.8485240815954025,7,10
network9,greedy,14,0.7098212684222289,0,10
network9,async_lpa,14,0.6977624489927712,3,10
network9,RC,15,0.8511059143583354,0,10
network9,louvain,15,0.8476383805622991,4,10
network9,infomap,15,0.823652939890111,7,10
network9,greedy,15,0.7037827597285495,2,10
network9,async_lpa,15,0.6977624489927712,3,10
network9,RC,16,0.8541557226566847,0,10
network9,louvain,16,0.8514658173774758,4,10
network9,infomap,16,0.8485240815954025,8,10
network9,greedy,16,0.7245581700944989,5,10
network9,async_lpa,16,0.6977624489927712,3,10
network9,RC,17,0.8541468294305862,0,10
