id,eigenvector_centrality,eigenvector_centrality_weighted,pagerank,degree_centrality,core_number,closeness_centrality,clustering_coefficient,vertex_betweenes
fru-F-800087,9.36760862095921e-07,1.0864269347295855e-10,7.55699872370833e-06,0.0001507461936586101,3,0.26120911429621463,0.00030655948441865214,8.980240018351031e-11
VGlut-F-400412,0.00021958830793374835,4.0230421355197525e-07,4.9049300265754336e-05,0.0071855685643937494,92,0.3702718291253465,0.0003434306453950481,5.601932021308054e-05
Gad1-F-900474,0.0003017127470603386,2.8088082504975624e-07,1.3876957025340451e-05,0.0037184061102457163,73,0.3525046053563837,0.00024496194400971635,7.379866559484085e-06
Gad1-F-600041,1.7487135839404782e-05,1.2831436757782962e-09,9.316005671117835e-06,0.0005527360434149038,11,0.31587384727711376,0.0005759228835618353,1.0700435691156109e-07
fru-F-200129,0.00026065134398556777,7.921868249162413e-07,9.215097896433077e-05,0.009095020350736144,109,0.3622117467193273,0.0014548449080823288,4.875465514500432e-06
VGlut-F-700452,4.627435274015126e-05,1.924500649626007e-08,1.6084589446805104e-05,0.0012562182804884176,25,0.3142130857648099,0.0004048596852097018,3.88605184217341e-08
VGlut-F-400038,0.00020201031518780248,2.0709291862488107e-07,2.458266248739627e-05,0.004874126928295061,81,0.34865101611772953,0.0006492667471325649,4.82811918280858e-06
Gad1-F-800425,5.735729296480815e-05,5.248037920345659e-08,8.965044282041902e-06,0.012009446761469273,140,0.3374881291547958,0.0003719535061749045,8.87575808724189e-06
Cha-F-300046,0.00029030282581468035,4.149430783483368e-07,1.8970674369454538e-05,0.005627857896588111,92,0.357655050949805,0.00033472470199629866,1.703748439017416e-05
Trh-F-100000,0.00013141869137842088,9.23631773231458e-08,0.00040676315622934937,0.020049243756595145,109,0.35762934210289865,0.0008192164874243444,0.0008617852025259319
Cha-F-100207,0.0003280968547158805,5.369203002996589e-07,3.85078863014257e-05,0.006482086327320235,96,0.3593600462269091,0.00029115420757984314,4.6406242277766245e-05
Gad1-F-700366,8.865336447821443e-06,5.599376090188655e-09,8.361443004906786e-06,0.0008039796995125873,16,0.307156858205615,0.0003637345858622849,9.065212829188803e-08
VGlut-F-000214,5.2633154259179665e-05,2.7898201686161873e-08,1.1325701137887536e-05,0.002562685292196372,49,0.32549353134557824,0.0004748247953468334,1.3580439990864171e-05
Gad1-F-800424,0.0002774917056613533,2.0707438222289744e-07,4.865695044948244e-05,0.009145269081955681,138,0.3569878199723752,0.00023994514602266573,1.4144818505418471e-05
Cha-F-800115,6.446496705224049e-05,9.559954616251761e-09,1.1770684739775505e-05,0.0015074619365861013,30,0.33634734991887505,0.00024845089296055565,1.125728293393135e-06
Gad1-F-100584,0.00023748715226093456,5.276909844286392e-07,5.514803382615162e-05,0.005125370584392744,79,0.3649751499257249,0.000280849378873912,1.5104730642283689e-06
Gad1-F-500768,5.1419478997634454e-05,1.2184586807467087e-07,9.71400191648546e-06,0.0007537309682930506,15,0.3451978283117379,0.0008347769670889767,3.776009321369543e-06
VGlut-F-700364,0.0002146959233461313,4.949008613025344e-07,2.1503404706431887e-05,0.004522385809758303,81,0.36050576961397024,0.0016502704961304149,1.3616782107276705e-06
VGlut-F-000092,0.00010799405363271434,5.820678270969836e-07,1.2893434871207368e-05,0.0076880558765891165,108,0.3451978283117379,0.001390637285235254,3.148831985726962e-06
Gad1-F-100577,0.0002852509648169802,2.5805765040651337e-07,4.078417423287961e-05,0.008341289382443093,127,0.36132394059334033,0.000270698292883389,9.516910575670738e-06
Cha-F-200406,0.00010205994355683006,5.132062611026492e-08,1.1239962865721601e-05,0.001055223355610271,20,0.3420532476237947,0.0005423377824769782,9.397628321732674e-06
Cha-F-200274,0.0001676116835637171,2.9444950811197517e-07,2.2792227482619165e-05,0.00854228430732124,109,0.35745590401264504,0.001480579907584726,7.878442539660299e-06
Cha-F-300275,0.00015503373796088324,1.0710418186669237e-07,1.5438463240615308e-05,0.002713431485854982,50,0.353789265968605,0.00013548085114076737,1.9325063344105215e-05
Gad1-F-700446,0.00037183625494745015,9.34281125396677e-07,4.558520706452424e-05,0.005778604090246721,86,0.3558643134309676,0.0002360854413747224,1.3116333500503463e-05
Gad1-F-100472,3.506935034507097e-05,1.9474953897073072e-08,1.6939030835913313e-05,0.0031656700668308124,62,0.3053846271886077,0.0014192852586016648,1.5981109417277217e-07
Gad1-F-300062,0.00036972283239178675,5.849493688363441e-07,3.187583238593095e-05,0.008291040651223557,119,0.35842158345940495,0.00024768636596167454,1.8075396677818172e-05
Gad1-F-600467,5.193976291216569e-05,7.548542329803185e-08,2.068826824451104e-05,0.001708456861464248,33,0.3148195020090486,0.000709627558495585,1.397523311681829e-06
Gad1-F-100575,0.0004409542760508438,2.03676093165393e-07,9.032391637525634e-05,0.01678307622732526,150,0.36989331251626334,0.00023183344622961486,2.4733214754470234e-05
Gad1-F-400115,9.895294354536971e-05,2.1738310376647734e-08,9.885204231658831e-06,0.0012562182804884176,25,0.33815333378644735,0.0004464603636521236,4.317603120448837e-07
Cha-F-300445,0.00027864803496639723,4.41594319491883e-07,1.772978617691922e-05,0.008291040651223557,112,0.35587067701441294,0.00037066327613753403,1.4820832807600688e-05
VGlut-F-400459,6.178566966580788e-06,2.7994446452108354e-09,8.394331218778763e-06,0.0002512436560976835,5,0.3015074615559427,0.0,1.84744101207829e-08
fru-F-700111,0.00017959713960580249,3.8580213167577615e-07,1.9601522456302323e-05,0.007487060951710969,106,0.3395785342547564,0.0004609712201098072,1.9968755800086388e-05
VGlut-F-000486,0.00012557058102636778,1.2324425239524688e-07,2.5397313809062887e-05,0.004522385809758303,77,0.34176541301734503,0.0001903997782229405,6.280677646520982e-06
Cha-F-700209,0.00021869544309488842,7.306008594612229e-08,3.6254665231748887e-05,0.004823878197075524,80,0.3631635613788573,0.00015422324897074467,1.243348283990804e-05
VGlut-F-500477,2.625522007272812e-05,3.997662240861316e-09,1.5144112847928558e-05,0.0007537309682930506,14,0.30417106087700796,0.00038442979432649937,8.945725807474158e-07
Gad1-F-100876,8.193564847280657e-09,9.239427070900806e-14,7.757048613959662e-06,0.0007034822370735139,14,0.2220077866154996,0.0008629009865193036,1.1774784979091894e-07
Gad1-F-700423,0.00021733213140204288,4.2741078492730094e-07,1.4404279505754478e-05,0.00869303050097985,113,0.34072387344199423,0.00027507063651877755,1.189583904302849e-05
Gad1-F-200755,1.94815770276445e-06,1.1639485434255405e-10,8.678779811252271e-06,0.0002512436560976835,5,0.27872158653240153,0.002539139046491141,0.0
Gad1-F-500562,0.0002960063409701925,4.192349156996462e-07,0.00011209500088431908,0.008441786844882167,85,0.35361953161093146,0.00044291395116789436,3.883045010363758e-05
VGlut-F-300092,0.0003544855924348362,3.3273064441865397e-07,4.121937246447623e-05,0.006733329983417919,94,0.36801227878765463,0.0004395056733385621,1.645147257125345e-05
Cha-F-100106,0.00014926884768136063,6.988168916455349e-08,2.4044066137816993e-05,0.0031656700668308124,60,0.35084533610704655,0.0004893844039763296,8.83931095270987e-06
Trh-F-600029,0.00020823906110356,1.2785835242636792e-07,0.00028704047565253593,0.015928847796593135,109,0.36027734530576777,0.0007354582725992979,0.000593276769778112
Gad1-F-200371,0.000293993682469854,4.415444713973895e-07,1.562234281100722e-05,0.009547258931711974,138,0.34422458228110836,0.00029756957808049463,1.53391029287121e-05
VGlut-F-900037,0.0002302730349163005,1.5419835310198065e-07,1.7840863139337502e-05,0.0038691523039043265,71,0.3554765647327808,0.0006042358483078039,5.354997076729578e-06
Cha-F-100285,0.00038815162772067843,5.984992550869847e-07,3.7579261105129075e-05,0.006733329983417919,95,0.36375434107110216,0.0002330077278006954,1.9763301577930333e-05
VGlut-F-700005,0.00010249002029864505,7.685536584160006e-08,1.9622772855648626e-05,0.003768654841465253,64,0.3208803611738149,0.0006030581212492101,6.37775280761766e-06
Gad1-F-500018,6.53051737666614e-05,2.2119964590461123e-08,1.5928948262281147e-05,0.0019597005175619317,36,0.3190234205928087,0.00017024765514427178,3.2140649067164508e-06
VGlut-F-000220,0.00017066373285448713,1.4238216728575255e-07,4.997251799481593e-05,0.0064318375961006985,97,0.3556290207290922,0.0003701926080109173,1.6541147119354357e-05
VGlut-F-400400,0.00018743335425965463,6.839331399150043e-08,2.2237955074499895e-05,0.005276116778051354,82,0.36336912065439675,0.00033005174035335245,1.6083526641943554e-05
Gad1-F-300859,1.8696489874574647e-05,2.4529648025781884e-09,7.872056607277581e-06,0.00035174111853675694,7,0.32267008236591216,0.0002568294668866595,1.3960057555922565e-08
VGlut-F-300630,7.951417908537617e-06,1.2890834503211549e-09,1.1411370935438926e-05,0.0008039796995125873,16,0.2943281816165052,0.00047093613846601554,8.066717056315837e-07
Gad1-F-300480,0.0002946822654549413,4.622601878019581e-07,3.759511559622216e-05,0.013667654891713983,147,0.3568341969840957,0.0005636171078479895,1.6506972685774947e-05
Cha-F-100382,0.0001108408406898281,6.328762891591056e-08,1.3860032536066038e-05,0.009899000050248732,138,0.3470156410748226,0.00039204522540365304,5.6081656850446e-06
fru-F-100042,8.269985776273656e-05,7.579780332921661e-08,8.009328778311729e-06,0.007989548263906337,123,0.3028011502822452,0.0001572583812288965,4.867859187417969e-06
VGlut-F-500287,5.648055350042896e-05,1.436286823345992e-07,1.7918655073759753e-05,0.004170644691221546,72,0.3442722208767256,0.00046123587329506224,8.874957615172507e-06
Gad1-F-400188,8.812793085946303e-05,9.400147178097588e-08,1.6280682694718675e-05,0.0032159187980503492,63,0.32732984637652557,0.0001893587956665691,3.1663506186123964e-06
Gad1-F-100678,0.00024885225955422136,1.0350354994036379e-07,3.2846418998610476e-05,0.008743279232199388,144,0.3538081354003698,0.00018720165368847652,8.505455220141402e-06
Gad1-F-600366,0.0002321449497025129,1.3726557449536183e-07,2.1914707162428686e-05,0.0056781066278076475,90,0.35587067701441294,0.000571856844590521,8.297880755852077e-06
VGlut-F-600039,2.4892815466663005e-05,3.892694059316028e-08,9.350512512379875e-06,0.0045726345409778405,82,0.32232515953483853,0.0022709068842258857,5.234925269826618e-07
VGlut-F-400359,0.00022020201653442882,1.37512430199316e-07,6.174300230705828e-05,0.005326365509270891,80,0.36213265398962785,0.0004169909121701545,1.2661610214149744e-05
VGlut-F-800327,2.4598941224705696e-06,4.0715158340135e-10,9.141763563698915e-06,0.00040198984975629365,8,0.278304525367791,0.000986386908285081,2.99179650235449e-08
Gad1-F-700556,9.386818267730443e-05,1.704040118787109e-07,1.8509466547646784e-05,0.003416913722928496,65,0.3236408580117416,0.00026399488260372484,5.987201633721303e-06
Gad1-F-900611,4.3462833688258814e-05,2.4073467268986486e-08,1.7826301782849878e-05,0.002060197980001005,39,0.3308506924240661,0.0011670627831375964,1.988458843850409e-06
VGlut-F-300194,0.0002559849858974864,1.225004215093212e-06,2.5534045835787626e-05,0.009095020350736144,108,0.3622842787446297,0.0014635526629926082,8.294207630433285e-06
VGlut-F-400805,0.00010697813190866948,3.9021894071939506e-07,1.732121016921497e-05,0.004924375659514597,76,0.33631892924137696,0.0006887383465431443,4.8079339496068665e-06
Cha-F-000379,0.00042101748834156655,5.940637900099208e-07,6.700022716038583e-05,0.006331340133661625,85,0.35855073508215624,0.00022729535003888118,3.999483049281943e-05
VGlut-F-300013,0.0001437156756466046,9.138068911534871e-08,2.1708793539874737e-05,0.0038691523039043265,67,0.35730829308580353,0.00029195777069726905,7.4196453994666916e-06
Gad1-F-800630,0.00014916349533377016,4.8415590987175114e-08,2.813577131707824e-05,0.0019597005175619317,37,0.3573532052433112,0.00027241782481329487,5.213945043055836e-05
Cha-F-600025,0.00017948048546972487,3.2619846465820546e-07,2.6116627243892147e-05,0.003115421335611276,59,0.34996922535830477,0.0002878232567048587,3.2170924972965355e-06
fru-F-500298,0.0003507819600265301,1.75461568009919e-06,6.868462068026822e-05,0.010753228480980856,109,0.36910436411521413,0.001230537162254992,2.7211582352783184e-05
Gad1-F-300620,0.0001628450901326029,2.991481093760144e-07,8.800755622871576e-06,0.0028139289482940555,55,0.3337470022975398,0.00019188591016328272,1.2969073784381559e-06
Cha-F-500040,8.973944789458797e-06,2.0168197328081912e-08,9.063672546786913e-06,0.0006029847746344405,12,0.3052534703581563,0.0006442257118460426,4.5030127663120135e-08
Gad1-F-300514,0.00011852088752677246,1.5725597999736697e-08,2.512531392257595e-05,0.010652731018541781,148,0.33173862310385066,0.0003267316959957796,1.2084798424810218e-05
Gad1-F-400585,0.00038092828112076886,3.4926721885383777e-07,2.9769763169908443e-05,0.010702979749761319,148,0.357938092411734,0.00023044186172229688,1.5422906355694367e-05
VGlut-F-500690,0.00025052114694752817,1.0905604760941186e-07,2.144697938329738e-05,0.0046731320034169134,86,0.36475439882697946,0.0002174957850369002,1.285506977988277e-05
Gad1-F-200464,0.0003705078430632651,1.476765652204376e-07,5.401858096226741e-05,0.0119089492990302,150,0.3632828900531206,0.00016684028324164926,1.175106375813501e-05
TH-F-400008,2.7825243953581737e-07,6.656782679236664e-12,7.993502460949846e-06,0.0009547258931711974,16,0.25765481168839577,0.0006300213921229127,8.052910196209804e-07
TH-F-300080,1.3024057359467323e-06,3.185853735671732e-09,9.537354589611563e-06,0.0011557208180493442,23,0.27087246495168094,0.0008606051315519285,1.4616338244720468e-08
Cha-F-400054,0.00043616736230763366,5.259048773971652e-07,2.0734263080155257e-05,0.005577609165368575,95,0.3632895217232567,0.0003181353972255377,1.1071299761379545e-05
VGlut-F-000205,0.00016843220850713088,2.15837881558312e-07,3.005837743675042e-05,0.006532335058539772,102,0.3546151104775481,0.0015678370271961612,4.613597888147014e-06
Cha-F-400081,7.98826514133482e-05,8.433585200270693e-08,1.4325180222645532e-05,0.0021606954424400783,42,0.32781511497660937,9.806858255113225e-05,6.411213555489503e-07
Gad1-F-500253,0.0003916512988185173,1.118420781843591e-07,6.823142595098757e-05,0.013969147279031204,150,0.3718006202593132,0.00016998892074725677,1.5628628969492042e-05
VGlut-F-400554,1.9940907156433927e-05,6.415320840344032e-09,3.166360328033111e-05,0.003567659916587106,58,0.31376227789427213,0.0010507263577689873,7.552363624849366e-05
Gad1-F-400656,8.360601301961452e-05,3.0975380783018796e-08,1.1928836515646084e-05,0.002562685292196372,50,0.34020548062293793,0.00040746130158407723,2.0422176781823464e-06
VGlut-F-000064,0.00024756041524112026,2.3351732680305865e-06,0.00018632461912879595,0.009095020350736144,82,0.36990706319702604,0.0006446034308616491,3.2317088264230766e-05
Gad1-F-400099,0.0004937079002144171,3.8273766122643735e-07,9.052979092595619e-05,0.015828350334154064,150,0.3643403756728058,0.0002254757709573077,8.578734519410382e-06
VGlut-F-700014,0.0001897588594575951,2.0916653937442893e-07,1.8445016377034864e-05,0.005075121853173208,79,0.3502094111850209,0.00036412001509509613,8.077394362658093e-06
Gad1-F-200041,0.00013263515193460572,1.9440822804585692e-07,8.174697549671098e-06,0.002763680217074519,55,0.3061362622486809,0.0001898478570073546,5.332737721248344e-07
VGlut-F-300233,1.778431299979233e-05,6.979330407390689e-09,1.3788488015675204e-05,0.00035174111853675694,7,0.3006602106026499,0.00015659120390812243,1.3559413152016856e-07
Gad1-F-200034,4.3693511975710365e-05,2.6101226471240976e-08,1.1358742691458015e-05,0.001004974624390734,20,0.3190387636666773,0.0007486530825376932,6.802773055165591e-07
Gad1-F-300282,0.0005701819352046482,1.2770293428670383e-06,7.042524875577762e-05,0.012763177729762324,145,0.3678830227743271,0.0002880339630775588,3.523756359200866e-05
Gad1-F-900587,0.00017564099125297268,1.4909591330275989e-07,4.333761214680607e-05,0.004321390884880157,71,0.3413901945311696,0.0002580763215777054,1.4518463967616424e-05
Gad1-F-900521,0.00024208073654055116,1.5890736417993794e-07,1.726000850511769e-05,0.003567659916587106,63,0.36554498365232724,0.0006158589499308847,3.5530330563751117e-06
Gad1-F-200132,0.0001507318266899365,2.4685837191952753e-07,1.9362618376777845e-05,0.004522385809758303,80,0.355648086923888,0.0017344984791334767,4.4715768652181075e-06
VGlut-F-400731,0.00021029232462301334,2.0681918172048362e-07,2.4336792612363125e-05,0.003919401035123863,72,0.34900564694328506,0.00024672343847755414,3.1197371121066744e-06
Trh-F-600045,6.178689832857098e-05,4.545925431617941e-08,7.878195989003797e-06,0.000502487312195367,10,0.33157280906364545,0.0002698610240488167,6.113579901347506e-07
Trh-F-100002,1.2584666329737916e-06,3.9883838268141603e-10,1.582357010831646e-05,0.015175116828300085,109,0.2733240856463996,0.0008124519510883197,6.292288771599597e-05
Gad1-F-000496,0.0004967820908894573,2.729979228881082e-07,8.848599684285817e-05,0.017034319883422945,150,0.36844833651158054,0.00028071197522322667,3.742365913358541e-05
Cha-F-300288,1.1905011209974596e-06,1.9898439860412682e-10,7.906177838858494e-06,0.0003014923873172202,6,0.2694494841452517,0.0009790478767796149,3.627465428893218e-08
VGlut-F-100078,0.0001944641998319354,1.1738770551658462e-07,2.5017679375341893e-05,0.00412039596000201,74,0.3536509516108969,0.000598771066846188,1.0533672121746175e-05
Gad1-F-700525,0.00030939117895315737,3.9397249076353165e-07,6.140524952986182e-05,0.01160745691171298,144,0.3653906178279629,0.00023330517529107238,1.7690142874141054e-05
Cha-F-000060,0.00015604690416452997,4.600151470639625e-08,1.2182992350307362e-05,0.002612934023415909,51,0.34716092455298736,0.0005560933854066581,2.4410064946533547e-06
Cha-F-400249,0.00015850219839938417,1.553356543134578e-07,6.155988830872212e-05,0.005527360434149038,81,0.3486754502768239,0.0004312579027149338,2.8521800179729816e-05
Gad1-F-400641,0.00036801748275485535,6.132318383013186e-07,4.834261838186833e-05,0.012109944223908346,150,0.36206018265837064,0.0002396535004233642,1.985330911400263e-05
Gad1-F-800629,8.67680592577676e-05,3.7827485102763226e-08,1.7010122599500587e-05,0.0016079593990251746,31,0.3411444048272079,0.0001710610395102422,1.8874721951734054e-06
Gad1-F-300104,0.00030632812852681855,1.2223756412968788e-07,4.9624081959936015e-05,0.010501984824883171,150,0.3549946485907956,0.00022710641920620187,4.46010854094954e-06
Gad1-F-600464,0.0002739321370617786,5.457544260890548e-07,2.630985938073413e-05,0.005979599015124868,88,0.3575715107086388,0.001070197216506479,1.087110257865235e-05
Gad1-F-500461,0.0002722320361200786,2.5870119363226954e-07,3.341069063327336e-05,0.01175820310537159,150,0.3554638659664916,0.00026419351192074014,1.5583172880057685e-05
Cha-F-700256,0.00021446079810957057,4.4888963769836744e-07,9.031327059154682e-06,0.0033666649917089594,67,0.3175775951488071,0.0003522850618438308,2.294270583156036e-07
Cha-F-200305,9.815511100965275e-05,6.943832324908643e-08,1.0821989261228536e-05,0.002009949248781468,37,0.3438380068764146,0.0006840732613841333,2.203283770467607e-06
Gad1-F-000548,4.2744095902169306e-05,4.0155288407626874e-08,1.4638934833875706e-05,0.001004974624390734,18,0.3387404255319149,0.0005077263572324165,1.806730637414886e-06
Gad1-F-700591,0.0002468467369304891,1.5315120499879258e-07,1.6794793862129146e-05,0.004019898497562936,71,0.3621524239336148,0.0003882247013286949,1.1292833437360534e-05
Gad1-F-400802,0.0005829836958696031,4.119822350584024e-07,0.00010283410378427867,0.01753680719561831,150,0.3791750023816329,0.0002575497330212549,1.6276508280166733e-05
Cha-F-600034,4.425408139062434e-05,3.5363194852924603e-08,1.1451058116769873e-05,0.0018089543239033215,34,0.3354459183845467,0.00017755255770883865,2.059373327409018e-06
Gad1-F-000783,6.32180439422575e-05,6.926093429305181e-08,2.0721281238091918e-05,0.002763680217074519,54,0.3254509476851625,0.0002674951044385217,2.5215778639326154e-06
VGlut-F-200463,0.0002115719799054875,4.632395343191017e-07,2.8988799816510267e-05,0.004522385809758303,81,0.3607606409977522,0.0014670432278270512,3.825687147175568e-06
Gad1-F-300706,0.00039703640188026336,5.232860278990995e-07,4.1764929335949926e-05,0.01371790362293352,150,0.36043394791176153,0.00022751700945969211,2.8930747419258957e-05
Gad1-F-500589,0.000362804026650396,5.832546098324203e-07,3.792982082135416e-05,0.012461685342445104,150,0.35864765989655606,0.0002262275305923818,3.285699566608618e-05
VGlut-F-600329,0.00024965165768820434,1.217401850569908e-07,2.397826812269985e-05,0.005075121853173208,85,0.3633757554731864,0.00037162823499385184,1.1964796634856862e-05
Cha-F-100005,5.858635521780643e-05,7.899679601638059e-08,9.743274242317907e-06,0.0021606954424400783,43,0.3276909650754969,0.0002669661638656169,1.0415139737475511e-06
Gad1-F-900166,8.031813656784403e-05,2.2244672494872203e-08,8.495248283294961e-06,0.0007034822370735139,14,0.33773440814594824,0.0010094632188178082,6.676715027155656e-08
Gad1-F-600070,0.00021654930323814728,9.92505330241004e-08,2.2542763526317345e-05,0.006582583789759309,116,0.35848614763843356,0.0001958021900337473,4.021172659786244e-06
VGlut-F-700088,1.1195363392404859e-05,1.2197394861585926e-08,9.410825017280768e-06,0.00045223858097583037,9,0.3105116162955797,0.0010054958535548652,2.4923983109911397e-07
Gad1-F-200646,0.00021733250640035187,3.2218946707957057e-07,1.408032612358548e-05,0.003416913722928496,65,0.34537755332257336,0.0005089051066903669,2.429671117566494e-06
Gad1-F-400823,0.0003253546716329461,2.2787617295859598e-07,3.83957270509091e-05,0.004522385809758303,78,0.37309011829549504,0.00023456820575410044,1.221978901171708e-06
VGlut-F-600666,0.0001957859520860525,1.8944385173658896e-07,2.2354701010318197e-05,0.0036681573790261794,67,0.36161282116509796,0.0003140254767453912,4.285430731770947e-06
Trh-F-600042,0.00014015929526081197,1.7460089927582749e-07,1.5631219038219874e-05,0.0032159187980503492,61,0.33534982475060665,0.00035198885859554543,7.193913995495872e-06
Cha-F-000027,0.00011271590030680499,1.2003121542003544e-07,1.9583518463652312e-05,0.002612934023415909,52,0.34305562738101397,0.0003112344164262422,2.973692326548823e-06
VGlut-F-000659,7.432540213470541e-05,3.304495203116019e-08,1.3172574539217885e-05,0.002210944173659615,43,0.345125990669927,0.0006325759382189285,1.7003392800731062e-06
VGlut-F-400037,0.0003589905636601814,3.316817089448995e-07,3.749229354889541e-05,0.0074368122204914325,107,0.3734541837902757,0.00037917123170106033,1.4184004538909335e-05
VGlut-F-500365,0.0003040694984616397,1.1390908303481573e-07,3.138586531136713e-05,0.004823878197075524,82,0.36670351943983787,0.00034259829589804343,1.1455481533168535e-05
Gad1-F-200785,0.00019832600985397045,7.828776407949236e-08,2.2006880241967683e-05,0.0023616903673182254,47,0.34977854330708663,0.00015696776390295995,5.930134128391702e-07
Gad1-F-900630,0.00010160223592717696,1.2977745746183265e-07,1.3856157252324681e-05,0.0013064670117079544,25,0.34570753569815516,0.0005556791737854116,6.4600582645235456e-06
Gad1-F-400213,0.00022051828194079662,6.158224527896086e-08,2.1915153267283044e-05,0.010702979749761319,150,0.35348134991119007,0.00046107748700036365,7.3564028227173885e-06
Cha-F-200212,0.0001750102739587293,8.889393590942487e-08,1.6433285861502424e-05,0.0022611929048791516,44,0.3487243288708208,0.001107398459398147,6.360404884852298e-07
Gad1-F-000699,9.728738888653478e-05,1.1801739083413149e-07,9.444521467625912e-06,0.0019094517863423948,38,0.34093400945658875,0.000357611574192668,1.557397080861371e-06
Gad1-F-200212,0.00016785575703919087,7.376580600147361e-08,1.3486145677637758e-05,0.00412039596000201,71,0.3493855337078652,0.0003099910933792477,7.660263020848619e-06
fru-F-500283,4.2093202937354616e-05,5.523283158146827e-08,1.2785107761364214e-05,0.0040701472287824735,73,0.32353036805826507,0.0011165036198416043,2.760991372580743e-06
fru-F-500118,9.107893905960225e-05,1.1245165474076812e-07,2.0121702871510424e-05,0.0035174111853675696,68,0.3282097798301311,0.00035005337620986894,2.4804484139611107e-06
VGlut-F-100046,0.00038415288465121195,7.358633624406018e-07,0.00021490606556679598,0.012562182804884177,109,0.37392431701176204,0.000570785145020139,0.0001370039898568301
VGlut-F-400749,0.00040270614653348333,4.2251175207703536e-07,5.485337894204786e-05,0.0071855685643937494,105,0.3762928507950914,0.00029562699106008665,1.4330675686701567e-05
VGlut-F-200310,3.623666519497127e-06,2.141795147170677e-09,7.551598056917309e-06,0.002060197980001005,39,0.2878779111818313,0.0004907940953593222,2.308233103363507e-08
Gad1-F-300831,0.0005124301892695227,7.20577360110822e-07,9.936541141006897e-05,0.01130596452439576,107,0.3686735828084476,0.0004402589329138479,2.4881648049781672e-05
VGlut-F-800309,2.0151713958846834e-05,8.429343881356147e-09,4.153668821529433e-05,0.0007034822370735139,13,0.3132338590361067,0.00028829681887960345,6.133778177967716e-06
Gad1-F-600718,0.00012015605302653616,4.86099603022601e-08,1.331841636931359e-05,0.0016079593990251746,30,0.3502957121734845,0.00022685785469489384,2.9809087252739744e-06
Gad1-F-900575,0.0001272673346737224,9.141053920077024e-08,1.2741273395885816e-05,0.0023616903673182254,45,0.34412934463081446,0.0002492338272157213,6.666591783351638e-06
VGlut-F-000040,0.0001009521657157845,5.240018448486885e-08,2.8185183607202923e-05,0.003768654841465253,65,0.3431621057713862,0.000498476845101194,1.6192881277922908e-05
Gad1-F-800405,4.985771337356326e-05,4.9209268268419136e-08,9.34610678597864e-06,0.001708456861464248,30,0.33449869736952687,0.0002313642571652927,1.9223406204418752e-06
VGlut-F-200249,1.1738612724653052e-05,7.509566981074078e-09,4.568733476828794e-05,0.014672629516104718,109,0.29879586811602904,0.0009108044602779204,0.0001060483864142902
Cha-F-600181,0.00016544391560054588,9.089844860517945e-08,1.5217729081973007e-05,0.002562685292196372,49,0.361081375306178,0.00023572672234278895,1.5170147077161989e-06
Cha-F-700067,6.093622426637791e-05,4.8316913973185346e-08,1.8972739980707742e-05,0.0033666649917089594,64,0.3300276943997612,0.00038121277674897983,3.892634819409105e-06
Gad1-F-700747,0.0001561913436815559,1.0025486510004954e-07,1.666750135494963e-05,0.011255715793176222,150,0.35072167492025447,0.00020874022598443932,1.1767673719196279e-05
Gad1-F-300596,0.00010016728496829228,4.226661948301572e-08,1.1579680646053695e-05,0.002009949248781468,40,0.3413960509838231,0.00021139285682984993,1.006681787819951e-06
Cha-F-500005,5.155299679220555e-05,1.3454370356621375e-08,9.15047688253879e-06,0.0016079593990251746,32,0.33503931042610147,0.00014137082415761911,1.1340765256851156e-06
Gad1-F-000149,0.0003380228665758936,8.78939149388683e-07,9.919465048613205e-05,0.014572132053665645,121,0.3658675589219399,0.0003296388309632646,0.00016174243317889015
VGlut-F-000053,0.0004808822400565913,5.346639580777703e-07,6.555869681709191e-05,0.010250741168785488,109,0.36413371635591824,0.00032230620120585706,5.075792354073138e-05
Gad1-F-100034,7.401127248077711e-05,5.126801406236863e-08,1.1036297753537225e-05,0.001557710667805638,31,0.32877368621037156,0.0001612292828349762,1.502801919995916e-07
VGlut-F-600233,1.726321618397546e-07,6.740754097436475e-12,7.564946674561612e-06,0.00010049746243907341,2,0.2499277883130094,0.0,3.731847741203534e-09
Cha-F-800109,0.00021966526894279652,1.0312353208372472e-07,1.6131500396750717e-05,0.002914426410733129,58,0.35703265159669895,0.0006230360341392126,3.879345309225679e-06
VGlut-F-600620,9.390530407721182e-05,5.977967082898899e-08,1.2490621442517878e-05,0.0028139289482940555,53,0.33788349547530516,0.0002882697302516996,1.9250979647621008e-06
Trh-F-100016,0.0003331611122736254,1.4762105111975597e-06,9.859778838381733e-05,0.010903974674639466,109,0.36780143416869965,0.0012532365964530682,5.7280845888734106e-05
VGlut-F-700363,4.1437910814172506e-05,3.3226065172655206e-08,1.0425134060064962e-05,0.002612934023415909,51,0.3130515486621258,0.0003947768128257472,1.987515566181781e-06
VGlut-F-600278,0.00015167215476332989,1.2479588666408382e-07,1.1593327644029477e-05,0.0021606954424400783,42,0.34460009350487436,0.00028187072894450066,2.3644280068636898e-06
Gad1-F-900632,4.553058730808528e-05,1.5619807342998916e-08,1.151778717150026e-05,0.0011557208180493442,22,0.33445934590433934,0.0002016983569458089,1.518552833033946e-06
